,GAME ID,DATE
21535,2021400114,2014-12-20
21536,2021400113,2014-12-20
21537,2021400112,2014-12-20
21538,21400399,2014-12-20
21539,2021400115,2014-12-20
21540,2021400111,2014-12-20
21541,21400396,2014-12-20
21542,21400395,2014-12-20
21543,21400383,2014-12-19
21544,2021400105,2014-12-19
21545,21400388,2014-12-19
21546,21400387,2014-12-19
21547,21400386,2014-12-19
21548,2021400110,2014-12-19
21549,2021400108,2014-12-19
21550,2021400109,2014-12-19
21551,21400390,2014-12-19
21552,21400385,2014-12-19
21553,21400392,2014-12-19
21554,21400389,2014-12-19
21555,21400391,2014-12-19
21556,21400384,2014-12-19
21557,2021400106,2014-12-19
21558,2021400107,2014-12-19
21559,21400381,2014-12-18
21560,2021400104,2014-12-18
21561,21400382,2014-12-18
21562,2021400103,2014-12-18
21563,21400379,2014-12-18
21564,21400380,2014-12-18
21565,2021400102,2014-12-18
21566,21400369,2014-12-17
21567,21400370,2014-12-17
21568,21400372,2014-12-17
21569,21400376,2014-12-17
21570,21400378,2014-12-17
21571,2021400100,2014-12-17
21572,21400374,2014-12-17
21573,21400375,2014-12-17
21574,21400377,2014-12-17
21575,21400371,2014-12-17
21576,21400373,2014-12-17
21577,2021400101,2014-12-17
21578,21400367,2014-12-16
21579,21400363,2014-12-16
21580,21400364,2014-12-16
21581,21400366,2014-12-16
21582,2021400098,2014-12-16
21583,21400368,2014-12-16
21584,2021400099,2014-12-16
21585,21400365,2014-12-16
21586,21400355,2014-12-15
21587,21400362,2014-12-15
21588,21400361,2014-12-15
21589,21400358,2014-12-15
21590,21400360,2014-12-15
21591,21400359,2014-12-15
21592,21400356,2014-12-15
21593,21400357,2014-12-15
21594,21400350,2014-12-14
21595,21400353,2014-12-14
21596,2021400097,2014-12-14
21597,2021400095,2014-12-14
21598,21400348,2014-12-14
21599,2021400096,2014-12-14
21600,21400351,2014-12-14
21601,21400349,2014-12-14
21602,21400354,2014-12-14
21603,21400352,2014-12-14
21604,21400344,2014-12-13
21605,2021400093,2014-12-13
21606,21400341,2014-12-13
21607,21400347,2014-12-13
21608,21400340,2014-12-13
21609,2021400092,2014-12-13
21610,21400343,2014-12-13
21611,2021400094,2014-12-13
21612,21400346,2014-12-13
21613,21400345,2014-12-13
21614,2021400089,2014-12-13
21615,2021400091,2014-12-13
21616,21400342,2014-12-13
21617,2021400090,2014-12-13
21618,21400335,2014-12-12
21619,21400339,2014-12-12
21620,21400331,2014-12-12
21621,2021400083,2014-12-12
21622,21400330,2014-12-12
21623,21400329,2014-12-12
21624,21400328,2014-12-12
21625,2021400086,2014-12-12
21626,2021400088,2014-12-12
21627,2021400085,2014-12-12
21628,2021400087,2014-12-12
21629,2021400084,2014-12-12
21630,21400337,2014-12-12
21631,21400333,2014-12-12
21632,21400332,2014-12-12
21633,21400338,2014-12-12
21634,21400334,2014-12-12
21635,21400336,2014-12-12
21636,2021400081,2014-12-11
21637,2021400080,2014-12-11
21638,2021400082,2014-12-11
21639,21400327,2014-12-11
21640,21400326,2014-12-11
21641,21400320,2014-12-10
21642,21400316,2014-12-10
21643,2021400079,2014-12-10
21644,21400319,2014-12-10
21645,21400325,2014-12-10
21646,21400317,2014-12-10
21647,21400321,2014-12-10
21648,2021400078,2014-12-10
21649,21400322,2014-12-10
21650,21400318,2014-12-10
21651,21400323,2014-12-10
21652,21400324,2014-12-10
21653,21400314,2014-12-09
21654,21400312,2014-12-09
21655,2021400077,2014-12-09
21656,21400308,2014-12-09
21657,21400310,2014-12-09
21658,21400309,2014-12-09
21659,21400315,2014-12-09
21660,2021400076,2014-12-09
21661,21400311,2014-12-09
21662,21400313,2014-12-09
21663,21400302,2014-12-08
21664,21400304,2014-12-08
21665,21400306,2014-12-08
21666,21400305,2014-12-08
21667,21400303,2014-12-08
21668,2021400075,2014-12-08
21669,21400307,2014-12-08
21670,21400301,2014-12-08
21671,21400297,2014-12-07
21672,21400294,2014-12-07
21673,21400299,2014-12-07
21674,2021400073,2014-12-07
21675,2021400074,2014-12-07
21676,21400300,2014-12-07
21677,21400296,2014-12-07
21678,21400295,2014-12-07
21679,21400298,2014-12-07
21680,2021400071,2014-12-06
21681,21400291,2014-12-06
21682,2021400070,2014-12-06
21683,2021400067,2014-12-06
21684,2021400066,2014-12-06
21685,2021400069,2014-12-06
21686,2021400072,2014-12-06
21687,21400288,2014-12-06
21688,21400293,2014-12-06
21689,21400292,2014-12-06
21690,21400289,2014-12-06
21691,21400290,2014-12-06
21692,2021400068,2014-12-06
21693,2021400061,2014-12-05
21694,21400286,2014-12-05
21695,2021400064,2014-12-05
21696,21400287,2014-12-05
21697,2021400065,2014-12-05
21698,21400282,2014-12-05
21699,2021400059,2014-12-05
21700,21400278,2014-12-05
21701,2021400060,2014-12-05
21702,21400281,2014-12-05
21703,21400276,2014-12-05
21704,2021400062,2014-12-05
21705,2021400063,2014-12-05
21706,21400285,2014-12-05
21707,21400283,2014-12-05
21708,21400280,2014-12-05
21709,21400277,2014-12-05
21710,21400279,2014-12-05
21711,21400284,2014-12-05
21712,2021400057,2014-12-04
21713,21400274,2014-12-04
21714,2021400058,2014-12-04
21715,21400275,2014-12-04
21716,21400273,2014-12-04
21717,21400266,2014-12-03
21718,21400272,2014-12-03
21719,21400263,2014-12-03
21720,21400270,2014-12-03
21721,21400268,2014-12-03
21722,2021400056,2014-12-03
21723,21400265,2014-12-03
21724,21400269,2014-12-03
21725,21400267,2014-12-03
21726,21400264,2014-12-03
21727,21400271,2014-12-03
21728,21400254,2014-12-02
21729,21400262,2014-12-02
21730,21400261,2014-12-02
21731,21400258,2014-12-02
21732,21400259,2014-12-02
21733,2021400055,2014-12-02
21734,21400253,2014-12-02
21735,21400255,2014-12-02
21736,2021400054,2014-12-02
21737,21400257,2014-12-02
21738,21400260,2014-12-02
21739,21400256,2014-12-02
21740,2021400053,2014-12-01
21741,21400251,2014-12-01
21742,2021400052,2014-12-01
21743,21400252,2014-12-01
21744,21400249,2014-12-01
21745,21400250,2014-12-01
21746,21400247,2014-11-30
21747,21400245,2014-11-30
21748,21400246,2014-11-30
21749,21400248,2014-11-30
21750,21400244,2014-11-30
21751,2021400050,2014-11-30
21752,2021400051,2014-11-30
21753,21400243,2014-11-30
21754,21400242,2014-11-30
21755,2021400049,2014-11-30
21756,21400241,2014-11-30
21757,21400236,2014-11-29
21758,21400238,2014-11-29
21759,21400240,2014-11-29
21760,21400237,2014-11-29
21761,2021400045,2014-11-29
21762,2021400046,2014-11-29
21763,21400235,2014-11-29
21764,2021400048,2014-11-29
21765,2021400047,2014-11-29
21766,21400239,2014-11-29
21767,2021400040,2014-11-28
21768,21400228,2014-11-28
21769,21400232,2014-11-28
21770,2021400042,2014-11-28
21771,2021400041,2014-11-28
21772,21400223,2014-11-28
21773,21400225,2014-11-28
21774,21400224,2014-11-28
21775,21400231,2014-11-28
21776,2021400044,2014-11-28
21777,2021400039,2014-11-28
21778,21400234,2014-11-28
21779,21400230,2014-11-28
21780,21400227,2014-11-28
21781,21400233,2014-11-28
21782,21400226,2014-11-28
21783,2021400043,2014-11-28
21784,2021400038,2014-11-28
21785,21400229,2014-11-28
21786,21400218,2014-11-26
21787,21400217,2014-11-26
21788,2021400037,2014-11-26
21789,21400214,2014-11-26
21790,21400211,2014-11-26
21791,21400210,2014-11-26
21792,21400213,2014-11-26
21793,21400220,2014-11-26
21794,21400212,2014-11-26
21795,21400222,2014-11-26
21796,21400221,2014-11-26
21797,21400216,2014-11-26
21798,21400215,2014-11-26
21799,21400219,2014-11-26
21800,21400209,2014-11-25
21801,2021400036,2014-11-25
21802,21400205,2014-11-25
21803,2021400035,2014-11-25
21804,21400206,2014-11-25
21805,21400207,2014-11-25
21806,21400208,2014-11-25
21807,21400199,2014-11-24
21808,21400203,2014-11-24
21809,21400202,2014-11-24
21810,21400201,2014-11-24
21811,21400198,2014-11-24
21812,21400200,2014-11-24
21813,21400204,2014-11-24
21814,2021400033,2014-11-23
21815,21400195,2014-11-23
21816,21400194,2014-11-23
21817,2021400034,2014-11-23
21818,21400197,2014-11-23
21819,21400196,2014-11-23
21820,21400193,2014-11-23
21821,2021400032,2014-11-22
21822,21400191,2014-11-22
21823,2021400029,2014-11-22
21824,21400190,2014-11-22
21825,2021400031,2014-11-22
21826,21400188,2014-11-22
21827,2021400027,2014-11-22
21828,21400189,2014-11-22
21829,21400185,2014-11-22
21830,21400184,2014-11-22
21831,2021400028,2014-11-22
21832,2021400026,2014-11-22
21833,2021400030,2014-11-22
21834,21400186,2014-11-22
21835,21400192,2014-11-22
21836,21400187,2014-11-22
21837,21400175,2014-11-21
21838,21400180,2014-11-21
21839,21400177,2014-11-21
21840,21400173,2014-11-21
21841,21400178,2014-11-21
21842,21400179,2014-11-21
21843,2021400025,2014-11-21
21844,21400176,2014-11-21
21845,21400174,2014-11-21
21846,21400181,2014-11-21
21847,2021400022,2014-11-21
21848,21400182,2014-11-21
21849,2021400020,2014-11-21
21850,2021400024,2014-11-21
21851,21400183,2014-11-21
21852,2021400021,2014-11-21
21853,2021400023,2014-11-21
21854,21400172,2014-11-21
21855,21400171,2014-11-20
21856,21400170,2014-11-20
21857,21400162,2014-11-19
21858,21400166,2014-11-19
21859,21400161,2014-11-19
21860,21400165,2014-11-19
21861,21400160,2014-11-19
21862,21400169,2014-11-19
21863,21400168,2014-11-19
21864,2021400019,2014-11-19
21865,21400167,2014-11-19
21866,2021400018,2014-11-19
21867,21400163,2014-11-19
21868,21400159,2014-11-19
21869,21400164,2014-11-19
21870,21400156,2014-11-18
21871,21400155,2014-11-18
21872,21400158,2014-11-18
21873,2021400017,2014-11-18
21874,21400157,2014-11-18
21875,21400153,2014-11-17
21876,21400154,2014-11-17
21877,21400148,2014-11-17
21878,21400151,2014-11-17
21879,21400146,2014-11-17
21880,21400152,2014-11-17
21881,21400147,2014-11-17
21882,21400149,2014-11-17
21883,21400150,2014-11-17
21884,2021400016,2014-11-16
21885,21400143,2014-11-16
21886,2021400014,2014-11-16
21887,21400142,2014-11-16
21888,21400145,2014-11-16
21889,21400144,2014-11-16
21890,2021400015,2014-11-16
21891,21400137,2014-11-15
21892,21400138,2014-11-15
21893,21400141,2014-11-15
21894,21400140,2014-11-15
21895,21400134,2014-11-15
21896,2021400012,2014-11-15
21897,21400139,2014-11-15
21898,2021400008,2014-11-15
21899,21400133,2014-11-15
21900,2021400007,2014-11-15
21901,21400132,2014-11-15
21902,21400136,2014-11-15
21903,2021400009,2014-11-15
21904,2021400011,2014-11-15
21905,2021400010,2014-11-15
21906,21400135,2014-11-15
21907,2021400013,2014-11-15
21908,2021400005,2014-11-14
21909,21400123,2014-11-14
21910,21400129,2014-11-14
21911,21400130,2014-11-14
21912,21400124,2014-11-14
21913,21400126,2014-11-14
21914,21400127,2014-11-14
21915,21400122,2014-11-14
21916,21400125,2014-11-14
21917,21400128,2014-11-14
21918,21400131,2014-11-14
21919,2021400002,2014-11-14
21920,2021400003,2014-11-14
21921,2021400001,2014-11-14
21922,2021400006,2014-11-14
21923,2021400004,2014-11-14
21924,21400121,2014-11-13
21925,21400118,2014-11-13
21926,21400120,2014-11-13
21927,21400119,2014-11-13
21928,21400113,2014-11-12
21929,21400109,2014-11-12
21930,21400111,2014-11-12
21931,21400114,2014-11-12
21932,21400116,2014-11-12
21933,21400110,2014-11-12
21934,21400115,2014-11-12
21935,21400112,2014-11-12
21936,21400117,2014-11-12
21937,21400108,2014-11-11
21938,21400103,2014-11-11
21939,21400106,2014-11-11
21940,21400107,2014-11-11
21941,21400104,2014-11-11
21942,21400105,2014-11-11
21943,21400100,2014-11-10
21944,21400102,2014-11-10
21945,21400098,2014-11-10
21946,21400099,2014-11-10
21947,21400101,2014-11-10
21948,21400093,2014-11-09
21949,21400095,2014-11-09
21950,21400091,2014-11-09
21951,21400094,2014-11-09
21952,21400092,2014-11-09
21953,21400097,2014-11-09
21954,21400096,2014-11-09
21955,21400090,2014-11-09
21956,21400089,2014-11-08
21957,21400082,2014-11-08
21958,21400085,2014-11-08
21959,21400088,2014-11-08
21960,21400086,2014-11-08
21961,21400084,2014-11-08
21962,21400087,2014-11-08
21963,21400083,2014-11-08
21964,21400079,2014-11-07
21965,21400073,2014-11-07
21966,21400072,2014-11-07
21967,21400080,2014-11-07
21968,21400076,2014-11-07
21969,21400077,2014-11-07
21970,21400074,2014-11-07
21971,21400081,2014-11-07
21972,21400071,2014-11-07
21973,21400075,2014-11-07
21974,21400078,2014-11-07
21975,21400069,2014-11-06
21976,21400070,2014-11-06
21977,21400061,2014-11-05
21978,21400060,2014-11-05
21979,21400057,2014-11-05
21980,21400063,2014-11-05
21981,21400064,2014-11-05
21982,21400066,2014-11-05
21983,21400058,2014-11-05
21984,21400062,2014-11-05
21985,21400067,2014-11-05
21986,21400059,2014-11-05
21987,21400065,2014-11-05
21988,21400068,2014-11-05
21989,21400051,2014-11-04
21990,21400052,2014-11-04
21991,21400050,2014-11-04
21992,21400056,2014-11-04
21993,21400055,2014-11-04
21994,21400053,2014-11-04
21995,21400054,2014-11-04
21996,21400049,2014-11-04
21997,21400044,2014-11-03
21998,21400045,2014-11-03
21999,21400047,2014-11-03
22000,21400048,2014-11-03
22001,21400043,2014-11-03
22002,21400046,2014-11-03
22003,21400040,2014-11-02
22004,21400042,2014-11-02
22005,21400041,2014-11-02
22006,21400039,2014-11-02
22007,21400036,2014-11-01
22008,21400028,2014-11-01
22009,21400030,2014-11-01
22010,21400037,2014-11-01
22011,21400035,2014-11-01
22012,21400029,2014-11-01
22013,21400027,2014-11-01
22014,21400038,2014-11-01
22015,21400031,2014-11-01
22016,21400034,2014-11-01
22017,21400032,2014-11-01
22018,21400033,2014-11-01
22019,21400024,2014-10-31
22020,21400025,2014-10-31
22021,21400023,2014-10-31
22022,21400021,2014-10-31
22023,21400022,2014-10-31
22024,21400026,2014-10-31
22025,21400020,2014-10-30
22026,21400018,2014-10-30
22027,21400016,2014-10-30
22028,21400017,2014-10-30
22029,21400019,2014-10-30
22030,21400013,2014-10-29
22031,21400010,2014-10-29
22032,21400004,2014-10-29
22033,21400009,2014-10-29
22034,21400007,2014-10-29
22035,21400006,2014-10-29
22036,21400011,2014-10-29
22037,21400012,2014-10-29
22038,21400014,2014-10-29
22039,21400005,2014-10-29
22040,21400015,2014-10-29
22041,21400008,2014-10-29
22042,21400002,2014-10-28
22043,21400003,2014-10-28
22044,21400001,2014-10-28
22045,21501228,2016-04-13
22046,21501230,2016-04-13
22047,21501229,2016-04-13
22048,21501223,2016-04-13
22049,21501221,2016-04-13
22050,21501217,2016-04-13
22051,21501220,2016-04-13
22052,21501224,2016-04-13
22053,21501218,2016-04-13
22054,21501227,2016-04-13
22055,21501219,2016-04-13
22056,21501226,2016-04-13
22057,21501222,2016-04-13
22058,21501225,2016-04-13
22059,21501212,2016-04-12
22060,21501216,2016-04-12
22061,21501215,2016-04-12
22062,21501214,2016-04-12
22063,21501213,2016-04-12
22064,21501204,2016-04-11
22065,21501209,2016-04-11
22066,21501207,2016-04-11
22067,21501208,2016-04-11
22068,21501205,2016-04-11
22069,21501203,2016-04-11
22070,21501206,2016-04-11
22071,21501210,2016-04-11
22072,21501211,2016-04-11
22073,21501195,2016-04-10
22074,21501198,2016-04-10
22075,21501197,2016-04-10
22076,21501194,2016-04-10
22077,21501200,2016-04-10
22078,21501199,2016-04-10
22079,21501196,2016-04-10
22080,21501202,2016-04-10
22081,21501201,2016-04-10
22082,21501193,2016-04-09
22083,21501188,2016-04-09
22084,21501191,2016-04-09
22085,21501192,2016-04-09
22086,21501189,2016-04-09
22087,21501190,2016-04-09
22088,21501182,2016-04-08
22089,21501183,2016-04-08
22090,21501186,2016-04-08
22091,21501184,2016-04-08
22092,21501185,2016-04-08
22093,21501180,2016-04-08
22094,21501187,2016-04-08
22095,21501181,2016-04-08
22096,21501178,2016-04-08
22097,21501179,2016-04-08
22098,21501174,2016-04-07
22099,21501175,2016-04-07
22100,21501177,2016-04-07
22101,21501173,2016-04-07
22102,21501176,2016-04-07
22103,21501170,2016-04-06
22104,21501167,2016-04-06
22105,21501168,2016-04-06
22106,21501166,2016-04-06
22107,21501165,2016-04-06
22108,21501171,2016-04-06
22109,21501172,2016-04-06
22110,21501169,2016-04-06
22111,21501161,2016-04-05
22112,21501160,2016-04-05
22113,21501162,2016-04-05
22114,21501157,2016-04-05
22115,21501158,2016-04-05
22116,21501156,2016-04-05
22117,21501164,2016-04-05
22118,21501163,2016-04-05
22119,21501159,2016-04-05
22120,21501155,2016-04-05
22121,21501154,2016-04-05
22122,21501149,2016-04-03
22123,21501143,2016-04-03
22124,21501144,2016-04-03
22125,21501146,2016-04-03
22126,21501150,2016-04-03
22127,21501151,2016-04-03
22128,21501153,2016-04-03
22129,21501148,2016-04-03
22130,21501147,2016-04-03
22131,21501145,2016-04-03
22132,21501152,2016-04-03
22133,21501140,2016-04-02
22134,2021500455,2016-04-02
22135,2021500454,2016-04-02
22136,2021500451,2016-04-02
22137,21501139,2016-04-02
22138,2021500453,2016-04-02
22139,2021500450,2016-04-02
22140,2021500456,2016-04-02
22141,21501138,2016-04-02
22142,2021500452,2016-04-02
22143,21501141,2016-04-02
22144,21501142,2016-04-02
22145,21501131,2016-04-01
22146,21501129,2016-04-01
22147,21501132,2016-04-01
22148,21501128,2016-04-01
22149,21501137,2016-04-01
22150,21501134,2016-04-01
22151,2021500445,2016-04-01
22152,2021500447,2016-04-01
22153,21501136,2016-04-01
22154,2021500446,2016-04-01
22155,21501135,2016-04-01
22156,2021500449,2016-04-01
22157,2021500448,2016-04-01
22158,21501133,2016-04-01
22159,21501130,2016-04-01
22160,2021500443,2016-04-01
22161,2021500444,2016-04-01
22162,21501124,2016-03-31
22163,21501123,2016-03-31
22164,2021500442,2016-03-31
22165,2021500441,2016-03-31
22166,21501127,2016-03-31
22167,21501126,2016-03-31
22168,2021500440,2016-03-31
22169,21501125,2016-03-31
22170,21501122,2016-03-31
22171,2021500439,2016-03-30
22172,21501115,2016-03-30
22173,21501113,2016-03-30
22174,21501119,2016-03-30
22175,2021500436,2016-03-30
22176,21501117,2016-03-30
22177,21501114,2016-03-30
22178,2021500438,2016-03-30
22179,2021500437,2016-03-30
22180,21501121,2016-03-30
22181,21501118,2016-03-30
22182,21501120,2016-03-30
22183,21501116,2016-03-30
22184,2021500433,2016-03-29
22185,2021500435,2016-03-29
22186,2021500434,2016-03-29
22187,21501109,2016-03-29
22188,2021500432,2016-03-29
22189,21501110,2016-03-29
22190,21501112,2016-03-29
22191,21501108,2016-03-29
22192,21501107,2016-03-29
22193,21501111,2016-03-29
22194,21501103,2016-03-28
22195,2021500223,2016-03-28
22196,21501105,2016-03-28
22197,21501101,2016-03-28
22198,21501098,2016-03-28
22199,21501104,2016-03-28
22200,21501099,2016-03-28
22201,21501100,2016-03-28
22202,21501097,2016-03-28
22203,21501106,2016-03-28
22204,21501102,2016-03-28
22205,2021500431,2016-03-28
22206,2021500430,2016-03-27
22207,21501095,2016-03-27
22208,21501094,2016-03-27
22209,21501092,2016-03-27
22210,21501093,2016-03-27
22211,21501096,2016-03-27
22212,21501091,2016-03-26
22213,2021500426,2016-03-26
22214,21501083,2016-03-26
22215,2021500424,2016-03-26
22216,2021500423,2016-03-26
22217,21501082,2016-03-26
22218,2021500427,2016-03-26
22219,2021500428,2016-03-26
22220,2021500425,2016-03-26
22221,21501089,2016-03-26
22222,2021500429,2016-03-26
22223,21501084,2016-03-26
22224,21501090,2016-03-26
22225,21501085,2016-03-26
22226,21501087,2016-03-26
22227,21501088,2016-03-26
22228,21501086,2016-03-26
22229,2021500419,2016-03-25
22230,21501074,2016-03-25
22231,21501076,2016-03-25
22232,21501075,2016-03-25
22233,21501077,2016-03-25
22234,21501080,2016-03-25
22235,21501079,2016-03-25
22236,21501081,2016-03-25
22237,2021500422,2016-03-25
22238,2021500421,2016-03-25
22239,21501078,2016-03-25
22240,21501073,2016-03-25
22241,2021500420,2016-03-25
22242,2021500418,2016-03-25
22243,2021500417,2016-03-25
22244,2021500414,2016-03-24
22245,21501070,2016-03-24
22246,2021500413,2016-03-24
22247,2021500416,2016-03-24
22248,2021500415,2016-03-24
22249,2021500412,2016-03-24
22250,21501069,2016-03-24
22251,21501072,2016-03-24
22252,21501068,2016-03-24
22253,21501071,2016-03-24
22254,21501064,2016-03-23
22255,21501059,2016-03-23
22256,21501067,2016-03-23
22257,2021500409,2016-03-23
22258,21501060,2016-03-23
22259,2021500411,2016-03-23
22260,21501066,2016-03-23
22261,21501062,2016-03-23
22262,21501065,2016-03-23
22263,2021500410,2016-03-23
22264,21501058,2016-03-23
22265,21501061,2016-03-23
22266,21501063,2016-03-23
22267,21501057,2016-03-23
22268,21501056,2016-03-23
22269,2021500407,2016-03-22
22270,21501053,2016-03-22
22271,21501054,2016-03-22
22272,21501055,2016-03-22
22273,21501052,2016-03-22
22274,2021500408,2016-03-22
22275,21501044,2016-03-21
22276,21501051,2016-03-21
22277,21501047,2016-03-21
22278,21501045,2016-03-21
22279,21501043,2016-03-21
22280,21501048,2016-03-21
22281,21501049,2016-03-21
22282,2021500406,2016-03-21
22283,21501046,2016-03-21
22284,21501050,2016-03-21
22285,21501042,2016-03-20
22286,21501040,2016-03-20
22287,21501039,2016-03-20
22288,21501037,2016-03-20
22289,21501038,2016-03-20
22290,21501041,2016-03-20
22291,2021500404,2016-03-20
22292,2021500405,2016-03-20
22293,2021500402,2016-03-20
22294,2021500403,2016-03-20
22295,21501034,2016-03-19
22296,21501028,2016-03-19
22297,21501033,2016-03-19
22298,2021500401,2016-03-19
22299,21501032,2016-03-19
22300,21501029,2016-03-19
22301,21501036,2016-03-19
22302,2021500398,2016-03-19
22303,21501030,2016-03-19
22304,2021500399,2016-03-19
22305,21501031,2016-03-19
22306,21501035,2016-03-19
22307,2021500400,2016-03-19
22308,2021500397,2016-03-19
22309,2021500391,2016-03-18
22310,21501023,2016-03-18
22311,21501022,2016-03-18
22312,2021500392,2016-03-18
22313,21501027,2016-03-18
22314,21501020,2016-03-18
22315,2021500396,2016-03-18
22316,21501026,2016-03-18
22317,21501025,2016-03-18
22318,2021500395,2016-03-18
22319,2021500393,2016-03-18
22320,21501024,2016-03-18
22321,21501021,2016-03-18
22322,2021500394,2016-03-18
22323,21501019,2016-03-17
22324,21501017,2016-03-17
22325,21501015,2016-03-17
22326,2021500389,2016-03-17
22327,21501018,2016-03-17
22328,21501013,2016-03-17
22329,2021500388,2016-03-17
22330,2021500390,2016-03-17
22331,21501016,2016-03-17
22332,21501012,2016-03-17
22333,21501014,2016-03-17
22334,21501004,2016-03-16
22335,21501006,2016-03-16
22336,21501010,2016-03-16
22337,21501003,2016-03-16
22338,21501011,2016-03-16
22339,21501009,2016-03-16
22340,2021500204,2016-03-16
22341,21501007,2016-03-16
22342,2021500387,2016-03-16
22343,2021500386,2016-03-16
22344,21501008,2016-03-16
22345,21501005,2016-03-16
22346,21500997,2016-03-15
22347,21501002,2016-03-15
22348,21501000,2016-03-15
22349,21500998,2016-03-15
22350,2021500384,2016-03-15
22351,2021500383,2016-03-15
22352,2021500385,2016-03-15
22353,21500999,2016-03-15
22354,21501001,2016-03-15
22355,21500996,2016-03-14
22356,21500992,2016-03-14
22357,21500988,2016-03-14
22358,2021500381,2016-03-14
22359,21500993,2016-03-14
22360,21500994,2016-03-14
22361,21500995,2016-03-14
22362,21500991,2016-03-14
22363,21500990,2016-03-14
22364,2021500382,2016-03-14
22365,21500989,2016-03-14
22366,21500983,2016-03-13
22367,21500984,2016-03-13
22368,21500985,2016-03-13
22369,21500986,2016-03-13
22370,21500987,2016-03-13
22371,2021500380,2016-03-13
22372,2021500379,2016-03-13
22373,2021500376,2016-03-12
22374,21500973,2016-03-12
22375,21500975,2016-03-12
22376,21500981,2016-03-12
22377,2021500375,2016-03-12
22378,21500980,2016-03-12
22379,2021500377,2016-03-12
22380,21500974,2016-03-12
22381,21500976,2016-03-12
22382,2021500374,2016-03-12
22383,2021500378,2016-03-12
22384,2021500373,2016-03-12
22385,21500979,2016-03-12
22386,21500978,2016-03-12
22387,21500982,2016-03-12
22388,21500977,2016-03-12
22389,2021500372,2016-03-12
22390,2021500371,2016-03-11
22391,21500972,2016-03-11
22392,21500967,2016-03-11
22393,21500971,2016-03-11
22394,21500966,2016-03-11
22395,21500969,2016-03-11
22396,2021500370,2016-03-11
22397,2021500366,2016-03-11
22398,2021500365,2016-03-11
22399,2021500369,2016-03-11
22400,21500965,2016-03-11
22401,21500963,2016-03-11
22402,2021500368,2016-03-11
22403,21500968,2016-03-11
22404,2021500367,2016-03-11
22405,21500970,2016-03-11
22406,21500964,2016-03-11
22407,2021500364,2016-03-10
22408,2021500363,2016-03-10
22409,21500960,2016-03-10
22410,21500962,2016-03-10
22411,21500959,2016-03-10
22412,21500961,2016-03-10
22413,21500957,2016-03-09
22414,21500951,2016-03-09
22415,2021500362,2016-03-09
22416,2021500360,2016-03-09
22417,21500955,2016-03-09
22418,2021500361,2016-03-09
22419,21500952,2016-03-09
22420,21500958,2016-03-09
22421,21500956,2016-03-09
22422,21500953,2016-03-09
22423,21500950,2016-03-09
22424,21500954,2016-03-09
22425,2021500359,2016-03-08
22426,21500949,2016-03-08
22427,21500948,2016-03-08
22428,21500946,2016-03-08
22429,21500944,2016-03-08
22430,2021500357,2016-03-08
22431,2021500358,2016-03-08
22432,21500947,2016-03-08
22433,21500945,2016-03-08
22434,21500942,2016-03-07
22435,21500940,2016-03-07
22436,21500939,2016-03-07
22437,21500941,2016-03-07
22438,21500938,2016-03-07
22439,21500943,2016-03-07
22440,21500937,2016-03-07
22441,21500934,2016-03-06
22442,2021500356,2016-03-06
22443,21500936,2016-03-06
22444,21500930,2016-03-06
22445,21500931,2016-03-06
22446,21500935,2016-03-06
22447,21500932,2016-03-06
22448,2021500354,2016-03-06
22449,2021500355,2016-03-06
22450,21500933,2016-03-06
22451,21500927,2016-03-05
22452,2021500353,2016-03-05
22453,2021500348,2016-03-05
22454,2021500352,2016-03-05
22455,21500928,2016-03-05
22456,2021500350,2016-03-05
22457,21500922,2016-03-05
22458,21500923,2016-03-05
22459,21500929,2016-03-05
22460,2021500349,2016-03-05
22461,21500926,2016-03-05
22462,21500925,2016-03-05
22463,2021500351,2016-03-05
22464,21500924,2016-03-05
22465,21500918,2016-03-04
22466,2021500345,2016-03-04
22467,21500915,2016-03-04
22468,21500917,2016-03-04
22469,21500913,2016-03-04
22470,2021500346,2016-03-04
22471,2021500344,2016-03-04
22472,21500916,2016-03-04
22473,21500919,2016-03-04
22474,21500912,2016-03-04
22475,21500920,2016-03-04
22476,2021500343,2016-03-04
22477,21500914,2016-03-04
22478,21500921,2016-03-04
22479,2021500340,2016-03-03
22480,21500911,2016-03-03
22481,21500910,2016-03-03
22482,21500908,2016-03-03
22483,21500909,2016-03-03
22484,2021500339,2016-03-03
22485,2021500342,2016-03-03
22486,2021500341,2016-03-03
22487,2021500347,2016-03-03
22488,21500898,2016-03-02
22489,2021500337,2016-03-02
22490,21500900,2016-03-02
22491,21500907,2016-03-02
22492,21500903,2016-03-02
22493,21500901,2016-03-02
22494,21500902,2016-03-02
22495,21500905,2016-03-02
22496,21500904,2016-03-02
22497,21500897,2016-03-02
22498,2021500338,2016-03-02
22499,21500899,2016-03-02
22500,2021500336,2016-03-02
22501,21500906,2016-03-02
22502,21500894,2016-03-01
22503,21500891,2016-03-01
22504,21500892,2016-03-01
22505,21500895,2016-03-01
22506,21500896,2016-03-01
22507,21500893,2016-03-01
22508,21500888,2016-02-29
22509,21500887,2016-02-29
22510,21500890,2016-02-29
22511,21500886,2016-02-29
22512,21500884,2016-02-29
22513,21500889,2016-02-29
22514,21500885,2016-02-29
22515,21500881,2016-02-28
22516,21500883,2016-02-28
